"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.089589871E2,6.844160706E-2,-8.730207384E-2,3.652517498E-2
1.089690381E2,7.336126268E-2,-1.158578172E-1,3.104518726E-2
1.089790891E2,6.302035600E-2,-1.351679862E-1,1.215031464E-2
1.089891391E2,2.717367560E-2,-1.057722718E-1,-1.444188133E-2
1.089991901E2,-9.963739663E-3,-5.267883837E-2,-3.319573402E-2
1.090092401E2,-2.660103887E-2,-1.391120441E-2,-3.591455519E-2
1.090192911E2,-2.637691796E-2,9.386357851E-4,-3.092345223E-2
1.090293421E2,-2.382134646E-2,1.251557376E-3,-2.454784699E-2
1.090393921E2,-3.663727641E-2,1.379344799E-2,-2.491163462E-2
1.090494431E2,-4.788913205E-2,3.796935827E-2,-1.987506449E-2
1.090594941E2,-4.545582458E-2,5.328787118E-2,-1.598406956E-2
1.090695441E2,-4.006665200E-2,5.926533788E-2,-1.749541238E-2
1.090795951E2,-2.337839082E-2,3.548137844E-2,-1.305391546E-2
1.090896451E2,1.348259393E-3,1.353426557E-2,-1.077717915E-2
1.090996961E2,1.163155772E-2,1.680795476E-2,-1.153320726E-2
1.091097471E2,6.187789608E-3,3.986613452E-2,-1.248688530E-2
1.091197971E2,-1.138332486E-2,7.164187729E-2,-1.891064085E-2
1.091298481E2,-3.296105564E-2,8.616995811E-2,-1.318511181E-2
1.091398991E2,-3.831510991E-2,8.259032667E-2,-1.106758416E-2
1.091499491E2,-2.480116487E-2,7.260853052E-2,-1.621653885E-2
1.091600001E2,-1.346261520E-2,4.679173604E-2,-1.419547945E-2
1.091700501E2,9.267730638E-3,5.575855728E-3,-1.202899683E-2
1.091801011E2,2.621001750E-2,-4.137448967E-2,-1.205649972E-2
1.091901521E2,2.630589157E-2,-6.122222543E-2,-2.049046569E-2
1.092002021E2,9.990228340E-3,-3.771093860E-2,-3.255848214E-2
1.092102531E2,-4.411614500E-3,1.130933501E-2,-3.612658754E-2
1.092203041E2,-1.396346558E-2,4.866338894E-2,-5.541724712E-2
1.092303541E2,-4.034180939E-2,1.608807445E-1,-1.165098995E-1
1.092404051E2,-4.232124612E-2,2.051477879E-1,-2.643169835E-2
1.092504561E2,3.137641028E-2,1.261613667E-1,6.076338887E-2
1.092605061E2,3.109567426E-2,4.871708900E-2,4.026082531E-2
1.092705571E2,5.654495675E-3,7.549624145E-2,5.297782831E-3
1.092806071E2,5.477134604E-3,8.429554105E-2,-1.250154525E-2
1.092906581E2,9.920084849E-3,4.904114455E-2,-1.165119745E-2
1.093007091E2,-5.552118644E-3,1.385538094E-2,-1.121039595E-2
1.093107591E2,-2.255214006E-2,-3.182192100E-3,-1.235768571E-2
1.093208101E2,-2.512697130E-2,2.937811427E-2,-1.334098727E-2
1.093308611E2,-2.597172558E-2,8.312124014E-2,-2.027372830E-2
1.093409111E2,-3.028422967E-2,1.385051757E-1,-3.552629799E-2
1.093509621E2,-3.425446898E-2,1.711025238E-1,-6.126202270E-2
1.093610131E2,-2.446702681E-2,1.861156225E-1,-7.154936343E-2
1.093710631E2,-1.707382500E-2,1.681281030E-1,-7.105961442E-2
1.093811141E2,-7.713678759E-3,1.225052252E-1,-5.934471264E-2
1.093911641E2,-8.277736604E-3,7.813137025E-2,-3.701197729E-2
1.094012151E2,-1.951686852E-2,4.699601606E-2,-2.213033661E-2
1.094112661E2,-3.544576839E-2,4.121029750E-2,-1.226492319E-2
1.094213161E2,-4.525304958E-2,4.963856563E-2,-1.741006505E-3
1.094313671E2,-4.234088212E-2,4.957970977E-2,1.664643991E-3
1.094414181E2,-2.751142159E-2,3.705962375E-2,-1.036128728E-3
1.094514681E2,-1.248906367E-2,3.785750642E-2,-1.655143872E-2
1.094615191E2,-5.564298481E-3,5.038457364E-2,-3.157586232E-2
1.094715691E2,-4.127523396E-3,5.605976656E-2,-3.679938614E-2
1.094816201E2,5.253537558E-3,2.810632437E-2,-3.544366732E-2
1.094916711E2,9.302075021E-3,-3.226514161E-2,-3.662131727E-2
1.095017211E2,7.935445756E-3,-9.396278858E-2,-4.410875961E-2
1.095117721E2,-1.073464472E-2,-1.249971390E-1,-5.605942756E-2
1.095218231E2,-3.954308853E-2,-1.187052876E-1,-5.196717009E-2
1.095318731E2,-5.305730179E-2,-9.645910561E-2,-3.322677314E-2
1.095419241E2,-3.996530920E-2,-7.008051127E-2,-1.927601546E-2
1.095519751E2,-2.463136241E-2,-5.918792263E-2,-6.712552626E-3
1.095620251E2,-2.143929247E-3,-5.197913945E-2,2.262257505E-3
1.095720756E2,1.011406817E-2,-2.686180174E-2,6.362992804E-3
1.095821256E2,5.379895214E-3,-2.608865034E-3,2.081348794E-3
1.095921766E2,1.865321305E-3,4.786733538E-3,-1.022032695E-3
1.096022276E2,2.373362891E-3,-8.092828095E-3,1.159126870E-3
1.096122776E2,5.537997000E-3,-3.197525814E-2,1.051507797E-2
1.096223286E2,1.166884229E-2,-5.992703885E-2,2.003057674E-2
1.096323796E2,1.357753016E-2,-7.091870159E-2,2.793563902E-2
1.096424296E2,7.243710570E-4,-6.537707895E-2,2.464922331E-2
1.096524806E2,2.032516059E-3,-6.582262367E-2,6.128535606E-3
1.096625316E2,-1.858418807E-3,-7.246972620E-2,-2.332248911E-2
1.096725816E2,-1.276645996E-2,-6.638547033E-2,-4.422590509E-2
1.096826326E2,-3.251004964E-2,-3.957139328E-2,-6.249761581E-2
1.096926826E2,-4.723227397E-2,-3.556400072E-3,-6.838452816E-2
1.097027336E2,-5.175098777E-2,3.554220498E-2,-5.826896429E-2
1.097127846E2,-5.023165420E-2,6.182627007E-2,-4.379015788E-2
1.097228346E2,-3.782038391E-2,6.247229129E-2,-3.283650056E-2
1.097328856E2,-1.380266715E-2,4.824275523E-2,-3.369953251E-3
1.097429366E2,1.723437198E-2,2.739391522E-3,8.914468810E-3
1.097529866E2,2.667554468E-2,-2.240830660E-2,1.525252499E-2
1.097630376E2,2.212979458E-2,-1.852834597E-2,1.503228210E-2
1.097730886E2,4.953204188E-3,-1.003978774E-2,2.385533601E-2
1.097831386E2,-5.481935106E-3,-1.358940639E-2,2.066763118E-2
1.097931896E2,-1.705390215E-2,-2.202869765E-2,1.413116697E-2
1.098032396E2,-2.608963288E-2,-2.768815868E-2,5.319511052E-3
1.098132906E2,-2.245335281E-2,-3.774345666E-2,-3.914467525E-3
1.098233416E2,-2.035009675E-2,-4.395450279E-2,-1.387836318E-2
1.098333916E2,-1.647013798E-2,-4.175419733E-2,-2.346973866E-2
1.098434426E2,-2.073826268E-2,-1.956649125E-2,-3.296096623E-2
1.098534936E2,-3.685384989E-2,2.526090108E-2,-4.126044363E-2
1.098635436E2,-5.217245594E-2,7.321690023E-2,-4.262401536E-2
1.098735946E2,-5.395491049E-2,1.075679511E-1,-3.593149036E-2
1.098836456E2,-4.905905947E-2,1.287804842E-1,-2.774257399E-2
1.098936956E2,-4.833787680E-2,1.537478864E-1,-1.820659265E-2
1.099037466E2,-6.338523328E-2,2.004513443E-1,-6.947238930E-3
1.099137966E2,-5.580507964E-2,2.259345949E-1,8.970741183E-3
1.099238476E2,-1.906505972E-2,1.800299138E-1,3.079466522E-2
1.099338986E2,2.663158812E-2,9.173255414E-2,4.570197314E-2
1.099439486E2,5.533163249E-2,-9.046812542E-3,5.046411604E-2
1.099539996E2,4.031087086E-2,-4.207267240E-2,9.209355339E-3
1.099640506E2,9.997608140E-4,-1.804521121E-2,-2.284428477E-2
1.099741006E2,-1.773451269E-2,-1.223339420E-2,-2.723903209E-2
1.099841516E2,-2.165399492E-2,-3.423298895E-2,-2.021169476E-2
1.099942026E2,-3.869396448E-2,-5.979666859E-2,-3.663609968E-3
1.100042526E2,-6.185007840E-2,-6.223671883E-2,5.592999049E-3
1.100143036E2,-6.468474865E-2,-4.884581268E-2,1.616494916E-2
1.100243536E2,-5.128721893E-2,-4.752314836E-2,2.510487102E-2
1.100344046E2,-4.293607548E-2,-3.313915059E-2,3.150204942E-2
1.100444556E2,-5.013481528E-2,1.904859021E-2,2.587028220E-2
1.100545056E2,-5.012948811E-2,7.943417132E-2,2.359248139E-2
1.100645566E2,-1.765111648E-2,6.575522572E-2,3.600673005E-2
1.100746076E2,3.044583648E-2,3.031124128E-3,3.769544140E-2
1.100846576E2,5.125277489E-2,-4.173836857E-2,2.707032673E-2
1.100947086E2,3.046280704E-2,-3.180184960E-2,-2.046896145E-2
1.101047596E2,-1.381465606E-2,8.683169261E-3,-1.657575369E-2
1.101148096E2,-5.651637912E-4,2.223919146E-2,1.977080107E-2
1.101248606E2,-4.376894794E-3,2.128781378E-2,5.446674675E-2
1.101349116E2,-1.127714477E-2,3.162300959E-2,5.946150795E-2
1.101449616E2,-1.708550379E-2,5.089289695E-2,4.614419863E-2
1.101550126E2,-2.468882874E-2,7.802944630E-2,2.131687663E-2
1.101650626E2,-2.893426456E-2,8.546287566E-2,1.520833350E-3
1.101751136E2,-1.930027828E-2,5.283382535E-2,-6.850813515E-3
1.101851646E2,7.460551802E-3,-1.683807746E-2,-9.069780353E-4
1.101952146E2,-4.621943459E-3,-5.742012709E-2,-2.921238728E-2
1.102052656E2,-8.152280003E-2,1.787479967E-2,-6.219055876E-2
1.102153166E2,-8.061119914E-2,9.315676987E-2,-1.751789451E-2
1.102253666E2,-6.249116268E-3,-1.261746138E-2,2.488864213E-2
1.102354176E2,3.773032501E-2,-9.826152027E-2,5.027415976E-2
1.102454686E2,1.552981138E-2,-7.064421475E-2,4.478716850E-2
1.102555186E2,-1.332979929E-2,1.630532742E-2,1.861814782E-2
1.102655696E2,-2.227683738E-2,6.129506975E-2,5.510441028E-3
1.102756206E2,-1.764267124E-2,6.101703644E-2,7.127563003E-4
1.102856706E2,-2.224318217E-3,3.858705610E-2,2.977266908E-3
1.102957216E2,6.645073183E-3,1.390567981E-2,-3.864394035E-3
1.103057716E2,-6.337836850E-3,1.367132179E-2,-1.351835392E-2
1.103158226E2,-2.677440271E-2,3.615985066E-2,-2.656970732E-2
1.103258736E2,-3.623588756E-2,4.500773177E-2,-1.996532641E-2
1.103359236E2,1.120566484E-2,-9.692001157E-3,9.427183308E-3
1.103459746E2,6.159528717E-2,-9.130027145E-2,2.750114724E-2
1.103560256E2,6.824786961E-2,-1.160820499E-1,4.022732750E-2
1.103660756E2,4.927567765E-2,-8.528731018E-2,3.481191397E-2
1.103761266E2,1.167743467E-2,-3.557488322E-2,1.979887486E-2
1.103861776E2,-1.554460824E-2,1.253311243E-2,1.320419367E-2
1.103962276E2,-1.936864108E-2,3.887497261E-2,1.720878854E-2
1.104062786E2,-7.339960430E-3,4.625002667E-2,1.728151925E-2
1.104163286E2,1.372138225E-2,5.117580667E-2,1.507189404E-2
1.104263796E2,2.595034800E-2,7.332536578E-2,-4.517915659E-5
1.104364306E2,1.018203609E-2,1.005199701E-1,-4.819162190E-3
1.104464806E2,2.485188842E-2,1.014394909E-1,-2.415784867E-3
1.104565316E2,3.061790019E-2,8.702327311E-2,-2.665057080E-3
1.104665826E2,3.369689733E-2,1.087327227E-1,-7.341993041E-3
1.104766326E2,-2.582714893E-2,1.827808470E-1,-2.948378026E-2
1.104866836E2,-9.056102484E-2,2.640222013E-1,-3.254034370E-2
1.104967346E2,-9.335787594E-2,2.604588866E-1,-1.770680584E-2
1.105067846E2,-4.635699093E-2,1.554653496E-1,7.701583207E-3
1.105168356E2,-1.426190604E-2,7.831863314E-2,1.702637598E-2
1.105268866E2,-1.081555523E-2,6.275276095E-2,2.049209923E-2
1.105369366E2,-1.307578012E-2,6.198630482E-2,2.219385840E-2
1.105469876E2,-7.163235918E-3,5.411032215E-2,1.398591325E-2
1.105570376E2,3.814580385E-3,2.491808310E-2,1.629647240E-2
1.105670886E2,1.544043422E-2,-1.486902777E-2,1.788208634E-2
1.105771397E2,2.236412093E-2,-2.184917219E-2,1.628099382E-2
1.105871897E2,2.145121992E-2,2.146039158E-3,7.562914398E-3
1.105972407E2,4.069035407E-3,3.261926025E-2,9.656883776E-6
1.106072917E2,-1.796689630E-2,5.745782331E-2,-3.431761637E-3
1.106173417E2,-3.855685890E-2,6.742656976E-2,-3.223768435E-3
1.106273927E2,-5.359464884E-2,7.062858343E-2,3.562301397E-3
1.106374437E2,-5.695076287E-2,6.954653561E-2,6.887258030E-3
1.106474937E2,-5.755920708E-2,5.297526717E-2,1.552172750E-2
1.106575447E2,-4.766423255E-2,2.863237634E-2,2.294155955E-2
1.106675957E2,-4.357260466E-2,1.795612462E-2,2.177747339E-2
1.106776457E2,-3.664518893E-2,2.297671698E-2,1.536990888E-2
1.106876967E2,-2.663300186E-2,3.438822925E-2,6.595901679E-3
1.106977477E2,-2.393202484E-2,4.234575480E-2,1.095675165E-3
1.107077977E2,-1.694886014E-2,3.965327889E-2,-9.438050911E-4
1.107178487E2,-1.660717651E-2,4.187648743E-2,-8.071847260E-4
1.107278987E2,-2.158227935E-2,4.386223480E-2,-3.175553167E-3
1.107379497E2,-3.088257089E-2,5.238062143E-2,-6.802777760E-3
1.107480007E2,-3.579457849E-2,5.462438986E-2,-4.939624108E-3
1.107580507E2,-3.761351481E-2,3.659878671E-2,-2.859695582E-3
1.107681017E2,-3.655122966E-2,1.257743500E-2,2.500962466E-3
1.107781527E2,-3.118123487E-2,-9.241843596E-3,8.907995187E-3
1.107882027E2,-1.943297125E-2,-2.637949772E-2,3.590023145E-3
1.107982537E2,-1.032762323E-2,-3.599404171E-2,-5.285227671E-3
1.108083047E2,1.602289267E-4,-2.817914635E-2,-1.170485187E-2
1.108183547E2,1.945612021E-3,-2.469759434E-2,-8.094404824E-3
1.108284057E2,-2.684936160E-3,-1.604926586E-2,-1.069545746E-2
1.108384567E2,-1.822604332E-3,-1.377892215E-2,-1.523082051E-2
1.108485067E2,-5.035541020E-3,-2.017356828E-2,-1.145539060E-2
1.108585577E2,-8.789000101E-3,-3.779543564E-2,-1.891979482E-3
1.108686077E2,-9.219866246E-3,-6.393875927E-2,1.323508658E-2
1.108786587E2,-8.537298068E-3,-8.138406277E-2,2.370264009E-2
1.108887097E2,-7.098892704E-3,-9.211061150E-2,2.247842960E-2
1.108987597E2,-1.176075637E-2,-9.910885990E-2,1.886239089E-2
1.109088107E2,-1.362169534E-2,-1.092020869E-1,1.357724518E-2
1.109188617E2,-1.230343059E-2,-1.241410822E-1,1.041926909E-2
1.109289117E2,-6.494815927E-3,-1.448377967E-1,1.197997667E-2
1.109389627E2,-1.477953047E-3,-1.644959152E-1,1.162311248E-2
1.109490137E2,2.244690899E-3,-1.794544756E-1,7.938262075E-3
1.109590637E2,5.127562676E-3,-1.834854335E-1,4.005039111E-3
1.109691147E2,7.537217811E-3,-1.903905571E-1,2.457083203E-3
1.109791657E2,1.056097168E-2,-1.987376958E-1,8.896339685E-3
1.109892157E2,1.250394620E-2,-2.019215077E-1,1.562659256E-2
1.109992667E2,1.215533912E-2,-1.862320155E-1,1.951374114E-2
1.110093177E2,1.098770555E-2,-1.585602611E-1,1.487607509E-2
1.110193677E2,2.927648835E-3,-1.167723387E-1,4.686554894E-3
1.110294187E2,1.073108520E-3,-9.406671673E-2,-5.775609519E-3
1.110394697E2,-1.938926987E-3,-8.210726082E-2,-1.484260894E-2
1.110495197E2,-5.030518863E-3,-8.000048995E-2,-2.351573110E-2
1.110595707E2,-9.260950610E-3,-7.160408050E-2,-3.016590886E-2
1.110696217E2,-7.406072225E-3,-6.621899456E-2,-3.260144219E-2
1.110796717E2,1.170914620E-4,-7.586123794E-2,-2.581863664E-2
1.110897227E2,7.466825657E-3,-9.506513923E-2,-2.135030925E-2
1.110997727E2,7.654312067E-3,-1.164356694E-1,-1.214722171E-2
1.111098237E2,-2.318620682E-5,-1.153011099E-1,-3.822530387E-3
1.111198747E2,-8.153017610E-3,-1.108030304E-1,5.672970321E-3
1.111299247E2,-1.692343131E-2,-1.047310084E-1,1.012527570E-2
1.111399757E2,-2.404818498E-2,-1.125985160E-1,1.019318588E-2
1.111500267E2,-2.613067254E-2,-1.263840348E-1,8.994801901E-3
1.111600767E2,-2.852485329E-2,-1.449092478E-1,1.630464569E-2
1.111701277E2,-2.565380372E-2,-1.712956578E-1,2.783236653E-2
1.111801787E2,-2.458268218E-2,-2.011614144E-1,3.865518793E-2
1.111902287E2,-2.506673522E-2,-2.326676399E-1,3.972385451E-2
1.112002797E2,-2.355059609E-2,-2.650836408E-1,4.146796092E-2
1.112103307E2,-2.747306973E-2,-2.992222905E-1,4.474298283E-2
1.112203807E2,-3.489582986E-2,-3.479357660E-1,3.089401312E-2
1.112304317E2,-3.268211335E-2,-4.122136533E-1,1.988064870E-2
1.112404827E2,-7.702995092E-3,-4.856908023E-1,1.491971221E-2
1.112505327E2,2.497120574E-2,-5.537098646E-1,9.039972909E-3
1.112605837E2,4.349854961E-2,-5.922868252E-1,-7.844285574E-4
1.112706347E2,4.579557106E-2,-5.955306292E-1,-8.061667904E-3
1.112806847E2,4.883583635E-2,-5.705366135E-1,-5.432594102E-3
1.112907357E2,5.508271605E-2,-5.345544815E-1,5.640694406E-3
1.113007867E2,6.561232358E-2,-4.899683595E-1,1.684115082E-2
1.113108367E2,6.201222539E-2,-4.436206818E-1,2.394971251E-2
1.113208877E2,5.932749063E-2,-4.053486586E-1,3.450408578E-2
1.113309387E2,5.181211978E-2,-3.695872426E-1,3.743142635E-2
1.113409887E2,4.238239676E-2,-3.522053361E-1,3.566548601E-2
1.113510397E2,3.274389356E-2,-3.538935781E-1,3.468800709E-2
1.113610907E2,2.742955461E-2,-3.702749312E-1,3.728778288E-2
1.113711407E2,2.782206610E-2,-3.978794515E-1,4.178857803E-2
1.113811917E2,2.853552625E-2,-4.337495863E-1,4.762356356E-2
1.113912417E2,1.776586473E-2,-4.685867429E-1,5.674458668E-2
1.114012927E2,1.051333733E-3,-4.885631204E-1,6.578015536E-2
1.114113437E2,-1.797338575E-2,-4.925162196E-1,6.889556348E-2
1.114213947E2,-2.939781547E-2,-4.802177548E-1,6.905189157E-2
1.114314447E2,-3.560896963E-2,-4.653906524E-1,6.379809231E-2
1.114414957E2,-2.983150631E-2,-4.549041688E-1,4.902340472E-2
1.114515457E2,-1.014924608E-2,-4.305284321E-1,3.282272816E-2
1.114615967E2,8.717386052E-3,-4.037942886E-1,1.492681820E-2
1.114716477E2,2.261988074E-2,-3.785048425E-1,-3.652360989E-3
1.114816977E2,3.013212420E-2,-3.526418209E-1,-1.012277696E-2
1.114917487E2,3.070769832E-2,-3.194888830E-1,-1.382528059E-2
1.115017997E2,2.569722757E-2,-2.840230167E-1,-1.148835570E-2
1.115118497E2,1.846775785E-2,-2.421274036E-1,-4.735399038E-3
1.115219007E2,1.006308757E-2,-2.132795155E-1,5.699665286E-3
1.115319517E2,2.018114086E-3,-1.866638064E-1,1.395027060E-2
1.115420017E2,-6.798014510E-3,-1.696081161E-1,2.401515469E-2
1.115520527E2,-2.179023251E-2,-1.541609615E-1,2.745527402E-2
1.115621037E2,-3.489192203E-2,-1.449927688E-1,2.869364433E-2
1.115721532E2,-4.300893843E-2,-1.455947757E-1,2.684013173E-2
1.115822043E2,-3.832710162E-2,-1.512790173E-1,2.915388532E-2
1.115922552E2,-3.696436808E-2,-1.483012885E-1,3.378442302E-2
1.116023053E2,-3.050194122E-2,-1.449084282E-1,2.950552106E-2
1.116123563E2,-3.252229840E-2,-1.486901492E-1,1.917744987E-2
1.116224072E2,-3.830428794E-2,-1.646898836E-1,1.325937454E-2
1.116324573E2,-3.965710104E-2,-1.736378968E-1,3.552677808E-3
1.116425083E2,-4.092876613E-2,-1.656947583E-1,-6.188632920E-3
1.116525593E2,-4.161861166E-2,-1.439945102E-1,-1.205421146E-2
1.116626093E2,-3.731281310E-2,-1.079901680E-1,-1.669397205E-2
1.116726602E2,-3.286431357E-2,-7.925382257E-2,-1.468260400E-2
1.116827113E2,-2.150939405E-2,-4.498719424E-2,-1.682884619E-2
1.116927613E2,-1.796001196E-2,-4.878927022E-2,-7.606479339E-3
1.117028123E2,-1.788304560E-2,-5.639312789E-2,9.622408543E-4
1.117128633E2,-1.845559292E-2,-7.545749843E-2,3.049938707E-3
1.117229132E2,-1.463289093E-2,-6.761954725E-2,1.240136288E-2
1.117329643E2,-1.139732543E-3,-8.752091974E-2,-1.200538361E-3
1.117430153E2,5.932824221E-3,-1.178604513E-1,1.453208551E-2
1.117530652E2,-1.652712002E-2,-1.360511929E-1,3.933303524E-4
1.117631163E2,-3.145200759E-2,-1.114299968E-1,8.957790211E-3
1.117731672E2,-6.227859482E-2,-1.015964150E-1,3.580115037E-3
1.117832173E2,-9.731701016E-2,-4.910683632E-2,1.042550430E-2
1.117932683E2,-1.041719913E-1,-4.508599639E-2,-1.268167887E-2
1.118033193E2,-7.280900329E-2,-1.920415321E-3,-1.237461623E-2
1.118133693E2,-7.602508366E-2,-3.218554705E-2,-1.143880188E-2
1.118234202E2,-6.952936947E-2,-4.023361951E-2,-7.571892347E-3
1.118334713E2,-6.732148677E-2,-5.060838163E-2,7.097534835E-4
1.118435223E2,-9.589161724E-2,-8.157801628E-2,2.533200942E-2
1.118535722E2,-1.131315380E-1,-8.279080689E-2,3.462442383E-2
1.118636233E2,-1.175790206E-1,-8.791232854E-2,2.731111646E-2
1.118736732E2,-1.178616062E-1,-1.093235910E-1,1.923387684E-2
1.118837243E2,-1.199820116E-1,-1.140725389E-1,1.519279554E-2
1.118937753E2,-1.383765936E-1,-1.035683453E-1,8.695468307E-3
1.119038262E2,-1.513557732E-1,-6.947349012E-2,-1.257652976E-2
1.119138763E2,-1.811953187E-1,-4.689279944E-2,-3.591351211E-3
1.119239272E2,-2.342667878E-1,-3.717306256E-2,2.132758126E-2
1.119339783E2,-2.631156743E-1,-1.079078205E-2,1.677490026E-2
1.119440283E2,-2.785489559E-1,5.366616882E-3,2.609702945E-2
1.119540792E2,-2.585884631E-1,-1.638973132E-2,-4.897864535E-3
1.119641303E2,-1.787149459E-1,6.551002618E-3,1.675603166E-2
1.119741803E2,-2.431929559E-1,-1.988111287E-1,4.717220366E-2
1.119842313E2,-2.128710002E-1,-1.096056253E-1,5.362158269E-2
1.119942823E2,-2.355276048E-1,-1.415923536E-1,5.735722929E-2
1.120043322E2,-2.690461576E-1,-1.575380266E-1,7.153776288E-2
1.120143833E2,-2.523735464E-1,-1.310640872E-1,7.354318351E-2
1.120244343E2,-2.641172707E-1,-1.802862287E-1,7.087815553E-2
1.120344843E2,-2.630049288E-1,-1.800954193E-1,5.969123542E-2
1.120445353E2,-2.622736096E-1,-1.864784807E-1,2.215238102E-2
1.120545862E2,-2.678920031E-1,-1.868799925E-1,-4.277708009E-3
1.120646363E2,-2.624506354E-1,-1.982764602E-1,-2.073124982E-2
1.120746873E2,-2.474331558E-1,-1.958976537E-1,-1.619534753E-2
1.120847383E2,-2.367522866E-1,-1.978841126E-1,-1.043999009E-2
1.120947883E2,-2.232138216E-1,-1.928461641E-1,-5.319921765E-4
1.121048392E2,-2.118229419E-1,-2.001658678E-1,-1.712029055E-2
1.121148903E2,-1.835871637E-1,-1.919045895E-1,-2.460591681E-2
1.121249413E2,-1.563843042E-1,-1.610271037E-1,-2.631992660E-2
1.121349913E2,-1.416247636E-1,-1.782982647E-1,-4.427803308E-2
1.121450423E2,-1.194712520E-1,-1.620370001E-1,-6.002850085E-2
1.121550932E2,-1.159098074E-1,-1.441946179E-1,-4.151234031E-2
1.121651433E2,-1.355953664E-1,-1.377034336E-1,-2.334612049E-2
1.121751943E2,-1.483128220E-1,-1.064033732E-1,-1.917127892E-2
1.121852453E2,-1.482891142E-1,-7.118173689E-2,-9.894423187E-3
1.121952953E2,-1.353536993E-1,-5.099994689E-2,-1.871307939E-2
1.122053462E2,-1.172665805E-1,-8.536617458E-2,-2.279996686E-2
1.122153973E2,-1.326937377E-1,-1.319837421E-1,1.728753187E-2
1.122254473E2,-1.439226866E-1,-4.657031223E-2,2.892874181E-2
1.122354982E2,-1.473339200E-1,7.529542781E-3,6.142798811E-3
1.122455493E2,-1.601277441E-1,-3.096736502E-3,-3.364058211E-4
1.122555992E2,-1.704531610E-1,2.854946442E-2,-2.061492996E-3
1.122656503E2,-1.167744920E-1,1.471544057E-1,2.646176843E-3
1.122757013E2,-8.902128041E-2,1.903662086E-1,5.502308533E-2
1.122857512E2,-6.249593198E-2,2.170265764E-1,8.325925469E-2
1.122958023E2,-7.273858786E-2,2.387327999E-1,1.015365422E-1
1.123058532E2,-1.287690997E-1,2.065727264E-1,9.585575014E-2
1.123159043E2,-1.853274405E-1,2.034211457E-1,5.106138065E-2
1.123259543E2,-2.172592729E-1,2.230824679E-1,2.888923325E-2
1.123360052E2,-2.071473747E-1,2.480548471E-1,5.641828850E-2
1.123460563E2,-1.617372781E-1,2.424528897E-1,9.011846036E-2
1.123561062E2,-8.876196295E-2,2.136739939E-1,9.685016423E-2
1.123661573E2,-4.266051203E-2,1.860791147E-1,1.130901203E-1
1.123762083E2,-1.006744802E-2,2.476022542E-1,1.449992657E-1
1.123862582E2,-3.014208935E-2,3.408400714E-1,1.965804398E-1
1.123963093E2,-1.047096923E-1,3.575099409E-1,2.138862312E-1
1.124063602E2,-1.823722720E-1,3.487066031E-1,1.750759780E-1
1.124164103E2,-2.276151329E-1,3.269343972E-1,1.319437325E-1
1.124264613E2,-2.392968237E-1,3.829771578E-1,1.625282764E-1
1.124365122E2,-2.105982304E-1,5.293872356E-1,2.464322448E-1
1.124465633E2,-1.384800971E-1,6.652630568E-1,2.761496603E-1
1.124566133E2,-5.559800565E-2,6.568167210E-1,2.310359180E-1
1.124666643E2,-4.796059430E-2,4.437337220E-1,1.777050495E-1
1.124767153E2,-7.571916282E-2,2.156762779E-1,1.313500404E-1
1.124867652E2,-1.262971163E-1,1.024892777E-1,1.502531469E-1
1.124968163E2,-1.827809811E-1,1.205105707E-1,1.821124852E-1
1.125068673E2,-2.616736591E-1,2.104487121E-1,2.272269577E-1
1.125169173E2,-3.516047597E-1,2.840887904E-1,2.634290159E-1
1.125269683E2,-4.364653230E-1,3.161873221E-1,2.638386190E-1
1.125370192E2,-5.094430447E-1,2.861998677E-1,2.931596935E-1
1.125470693E2,-5.114196539E-1,2.604955733E-1,3.337388337E-1
1.125571203E2,-4.009641707E-1,2.698388100E-1,3.548107743E-1
1.125671713E2,4.240872711E-2,7.252409458E-1,4.677799344E-1
1.125772225E2,3.092102408E-1,1.122380972E0,1.013016701E0
1.125872725E2,-6.396039575E-2,3.590537012E-1,1.231216073E0
1.125973235E2,-3.001275659E-1,5.415272713E-2,1.365994692E0
1.126073745E2,-4.472195506E-1,-1.206201464E-1,1.333745360E0
1.126174245E2,-4.940399826E-1,-2.327297926E-1,1.191721559E0
1.126274755E2,-4.820866287E-1,-3.355920017E-1,1.125244379E0
1.126375265E2,-4.659734368E-1,-5.394079089E-1,8.484313488E-1
1.126475765E2,-5.248905420E-1,-6.488414407E-1,6.126499772E-1
1.126576275E2,-7.095635533E-1,-6.599594951E-1,4.635910690E-1
1.126676785E2,-8.453586698E-1,-7.149809599E-1,3.641891181E-1
1.126777295E2,-9.399977922E-1,-7.300318480E-1,3.385846019E-1
1.126877795E2,-9.785127044E-1,-7.416307330E-1,3.173285723E-1
1.126978305E2,-9.006002545E-1,-7.218996286E-1,2.171796709E-1
1.127078815E2,-6.897015572E-1,-6.808193326E-1,9.724820405E-2
1.127179315E2,-4.542584121E-1,-6.217889786E-1,4.811629280E-2
1.127279825E2,-2.861146629E-1,-5.195595026E-1,5.493771285E-2
1.127380335E2,-1.915626824E-1,-4.340198636E-1,6.183416769E-2
1.127480835E2,-1.216139570E-1,-1.076361686E-1,-1.553532779E-1
1.127581345E2,1.869030111E-2,3.408618867E-1,-2.786280811E-1
1.127681855E2,2.652556002E-1,8.702778220E-1,-7.406694889E-1
