"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.063400898E2,-1.686098613E-2,-3.443240374E-2,-1.678066328E-2
1.063501408E2,-9.988839738E-3,-4.256769642E-2,-1.320696529E-2
1.063601917E2,-4.059045110E-3,-4.202068225E-2,-9.062820114E-3
1.063702428E2,3.760098014E-3,-3.246080503E-2,-4.274465144E-3
1.063802937E2,4.045322072E-3,-2.504922636E-2,2.193530090E-4
1.063903448E2,1.356797293E-3,-1.567030698E-2,-4.722704180E-4
1.064003958E2,-2.171890810E-3,-9.329052642E-3,5.120337009E-4
1.064104468E2,-1.557182521E-3,-1.117974799E-2,-3.519722493E-3
1.064204978E2,2.364628017E-6,-1.615373418E-2,-1.160694519E-3
1.064305487E2,2.385665663E-3,-2.131633274E-2,-3.897084622E-3
1.064406008E2,4.200076684E-3,-1.521529723E-2,-5.224137567E-3
1.064506517E2,3.846498672E-3,-8.212481625E-4,-3.069912782E-3
1.064607028E2,5.889199674E-4,6.445985753E-3,-5.015351810E-3
1.064707538E2,2.905311063E-3,-8.008722216E-5,-4.124783911E-3
1.064808047E2,-2.246573567E-3,-1.345448196E-2,-4.424922168E-3
1.064908558E2,-3.675460583E-3,-1.979374141E-2,-2.264042152E-3
1.065009067E2,-4.682668019E-3,-2.659865096E-2,-7.556276396E-4
1.065109578E2,-1.040337980E-2,-2.807330340E-2,-6.557312794E-3
1.065210087E2,-1.207904145E-2,-2.289558575E-2,-3.068305552E-3
1.065310598E2,-1.391815767E-2,-1.216977183E-2,-5.702969618E-3
1.065411108E2,-1.031197049E-2,-1.349522732E-2,-6.803387776E-3
1.065511617E2,-1.001591887E-2,-1.539851911E-2,-4.728777334E-3
1.065612138E2,-8.152239025E-3,-6.861756556E-3,-9.757357650E-3
1.065712647E2,-8.043526672E-3,-9.538058657E-4,-6.700598169E-3
1.065813158E2,-2.890309785E-3,-6.641785614E-3,-7.194880862E-3
1.065913667E2,-4.225416109E-3,-1.812793314E-2,-7.389558479E-3
1.066014178E2,-3.039510455E-3,-1.896416582E-2,-5.462229252E-3
1.066114688E2,-1.388594043E-3,-1.496868581E-2,-8.188494481E-3
1.066215197E2,1.623174641E-3,-9.387498721E-3,-7.017768919E-3
1.066315708E2,4.485513549E-3,-1.800482860E-3,-9.723505937E-3
1.066416217E2,9.424611926E-3,-3.906053025E-4,-9.073428810E-3
1.066516728E2,1.160335541E-2,-6.515311543E-4,-6.245180964E-3
1.066617247E2,9.167096578E-3,-2.890748437E-4,-7.287808694E-3
1.066717758E2,5.727562122E-3,6.715937052E-4,-8.106998168E-3
1.066818268E2,3.724065609E-3,-2.673070412E-3,-1.020184066E-2
1.066918777E2,-1.248002052E-3,-4.609460477E-3,-1.528955996E-2
1.067019288E2,-5.672045052E-3,-1.145964302E-2,-1.086205430E-2
1.067119797E2,-7.992953062E-3,-1.424990129E-2,-1.004445553E-2
1.067220308E2,-7.870980538E-3,-2.174749598E-2,-6.325617433E-3
1.067320818E2,-6.176718045E-3,-3.213175759E-2,-6.015586667E-3
1.067421327E2,-8.323758841E-3,-4.194550589E-2,-5.679229274E-3
1.067521838E2,-6.342683453E-3,-3.371674195E-2,-4.342620261E-3
1.067622357E2,-5.167163908E-3,-2.840160578E-2,-6.528542377E-3
1.067722868E2,-8.168624714E-3,-2.417509817E-2,-3.449392272E-3
1.067823377E2,-1.305206306E-2,-2.215402573E-2,-4.805207253E-3
1.067923888E2,-1.354449429E-2,-2.979922667E-2,-6.638229359E-3
1.068024398E2,-1.458872110E-2,-3.589893132E-2,-1.094988734E-2
1.068124907E2,-1.269400585E-2,-3.752785176E-2,-1.101833489E-2
1.068225418E2,-1.331345737E-2,-3.956890106E-2,-9.354658425E-3
1.068325927E2,-1.377520338E-2,-4.127359018E-2,-7.688602433E-3
1.068426438E2,-1.438986044E-2,-5.435850099E-2,-3.375613596E-3
1.068526948E2,-1.510012522E-2,-5.812048167E-2,-2.445371356E-3
1.068627468E2,-1.599140838E-2,-6.360267103E-2,-2.322886139E-4
1.068727978E2,-1.645831019E-2,-6.133025885E-2,-1.427466515E-3
1.068828487E2,-1.674513146E-2,-6.159337610E-2,-7.169351447E-4
1.068928998E2,-2.014202252E-2,-6.899370253E-2,-2.932169707E-3
1.069029507E2,-2.203766257E-2,-6.721896678E-2,-1.307641389E-3
1.069130018E2,-2.249642834E-2,-5.031834915E-2,-2.586770104E-3
1.069230528E2,-2.452043071E-2,-2.709904872E-2,-3.917925060E-4
1.069331037E2,-2.338485979E-2,-1.435395889E-2,-3.775072517E-3
1.069431558E2,-2.889786847E-2,-1.954073086E-2,-5.742616020E-3
1.069532067E2,-2.862953208E-2,-2.576447092E-2,-4.275460728E-3
1.069632578E2,-2.608168684E-2,-3.389989585E-2,-5.976155400E-3
1.069733087E2,-2.325441316E-2,-3.593994305E-2,-7.123176474E-3
1.069833598E2,-2.204240859E-2,-3.003358468E-2,-6.403058302E-3
1.069934108E2,-2.211273275E-2,-1.732098684E-2,-4.066925496E-3
1.070034617E2,-2.193270437E-2,3.911863081E-3,-6.879756227E-3
1.070135128E2,-1.682242751E-2,2.347684279E-2,-7.643286139E-3
1.070235637E2,-1.168705337E-2,2.276444808E-2,-7.190815173E-3
1.070336158E2,-8.198373020E-3,1.184635237E-2,-2.826961456E-3
1.070436667E2,-6.279565860E-3,1.552169793E-3,-1.981141744E-3
1.070537178E2,-1.182448864E-2,-3.634670516E-3,-3.729230491E-3
1.070637688E2,-1.029982883E-2,-7.187327370E-3,-4.071713425E-3
1.070738197E2,-4.099174403E-3,-1.501435693E-2,-4.925264046E-3
1.070838708E2,-1.947872806E-3,-2.107491344E-2,-4.229113925E-3
1.070939217E2,5.455361679E-5,-1.871895790E-2,-4.993902985E-3
1.071039728E2,-5.622507073E-3,-1.224081777E-2,-8.508741856E-3
1.071140238E2,-1.040102169E-2,-8.199132979E-3,-1.188859344E-2
1.071240758E2,-1.526581869E-2,-1.939638751E-3,-1.663381420E-2
1.071341268E2,-1.862562448E-2,9.024895262E-4,-1.790229604E-2
1.071441777E2,-1.503754780E-2,-1.114112418E-2,-1.355442032E-2
1.071542288E2,-1.331372838E-2,-1.072453801E-2,-9.531991556E-3
1.071642797E2,-1.282770187E-2,-1.117407903E-2,-7.487749681E-3
1.071743308E2,-1.101088524E-2,-7.493661717E-3,-5.110848695E-3
1.071843818E2,-8.317897096E-3,-1.161863189E-2,-4.656513687E-3
1.071944327E2,-3.461408895E-3,-1.056494750E-2,-2.212030813E-5
1.072044848E2,4.763407633E-4,-1.235352643E-2,1.208914910E-4
1.072145357E2,-2.489811508E-3,-2.176730661E-3,-2.450594911E-3
1.072245868E2,-5.216621794E-3,-1.980455825E-3,-3.532637144E-3
1.072346377E2,-5.234792829E-3,-3.274418646E-3,-6.991020404E-3
1.072446888E2,-2.606519265E-3,2.229003701E-3,-6.702333689E-3
1.072547398E2,-1.139978413E-3,6.271793973E-4,-4.584324546E-3
1.072647907E2,-4.081418738E-4,2.318020444E-3,-6.897812709E-3
1.072748418E2,-1.901462208E-3,5.816219375E-3,-3.373942804E-3
1.072848937E2,-3.454085207E-3,1.269303448E-2,-8.927964605E-3
1.072949454E2,-5.655943416E-3,1.617158577E-2,-9.278158657E-3
1.073049964E2,-3.473749151E-3,6.218554918E-3,-8.155636489E-3
1.073150474E2,5.712848622E-3,-2.249358781E-2,-3.076964989E-3
1.073250984E2,9.427426383E-3,-4.162546992E-2,-2.133407164E-3
1.073351494E2,5.784606095E-3,-5.084992200E-2,-2.539833076E-3
1.073452004E2,3.212791402E-3,-4.519763216E-2,-3.083650954E-3
1.073552514E2,-1.650885213E-3,-3.162615746E-2,-2.443187404E-3
1.073653034E2,7.361061871E-4,-1.901928708E-2,-1.514010597E-3
1.073753544E2,-3.368550446E-3,-1.217304263E-2,-5.536088720E-4
1.073854054E2,-4.251122009E-3,-1.142629236E-2,5.767936818E-3
1.073954564E2,-5.705719814E-4,-2.306064405E-2,1.023805514E-2
1.074055074E2,-1.990569290E-3,-3.275854513E-2,1.463307068E-2
1.074155584E2,-2.609430114E-3,-3.742359951E-2,1.647567935E-2
1.074256094E2,-1.962281764E-3,-3.711600229E-2,1.809062064E-2
1.074356604E2,-2.934455173E-3,-3.857189417E-2,1.899239421E-2
1.074457124E2,-5.346213933E-3,-3.987630829E-2,1.717212424E-2
1.074557634E2,-3.709250828E-3,-3.506178036E-2,1.155872270E-2
1.074658144E2,-4.319380969E-3,-3.006755561E-2,8.889968507E-3
1.074758654E2,-3.590742592E-3,-2.561760694E-2,6.941298954E-3
1.074859164E2,-7.885356434E-3,-2.437550947E-2,5.571369082E-3
1.074959674E2,-1.237120479E-2,-1.860938407E-2,5.665773060E-4
1.075060184E2,-1.036424562E-2,-1.630282030E-2,1.293886686E-3
1.075160704E2,-4.129825160E-3,-8.866138756E-3,1.049658982E-3
1.075261214E2,2.161874436E-4,-2.533673774E-3,4.577814601E-3
1.075361724E2,-8.653225377E-4,6.230598316E-3,9.034575894E-3
1.075462234E2,2.113156486E-3,5.139767192E-3,9.769607335E-3
1.075562744E2,7.232925855E-4,-7.666721009E-3,9.894831106E-3
1.075663254E2,5.344942678E-3,-1.609003358E-2,8.687620983E-3
1.075763764E2,9.419026785E-3,-3.134447336E-2,1.130171306E-2
1.075864284E2,4.123597406E-3,-3.697652370E-2,1.053285878E-2
1.075964794E2,5.960337818E-3,-3.786423802E-2,5.082762800E-3
1.076065304E2,6.989649497E-3,-3.995774686E-2,2.684053499E-3
1.076165814E2,9.212856181E-3,-2.862999216E-2,2.297096187E-3
1.076266324E2,7.369948551E-3,-1.710702665E-2,-8.273243438E-4
1.076366834E2,6.935932208E-3,-9.144051000E-3,-1.514918637E-3
1.076467344E2,5.819535349E-3,-9.414628148E-3,-3.055823501E-3
1.076567854E2,9.650634602E-4,-9.581541643E-3,-5.164518021E-3
1.076668374E2,-3.129014047E-3,-1.127105020E-2,9.043118916E-5
1.076768884E2,2.420442179E-3,-1.406650059E-2,1.578588737E-3
1.076869394E2,5.824495107E-3,-1.927377842E-2,1.189101022E-4
1.076969904E2,7.151381578E-3,-2.129419148E-2,2.959192032E-3
1.077070414E2,8.649144322E-3,-2.263935283E-2,2.807125682E-3
1.077170924E2,1.603222638E-2,-2.506256290E-2,2.774635097E-3
1.077271444E2,1.475124434E-2,-1.895486936E-2,5.085512530E-4
1.077371954E2,7.819756866E-3,-1.501477137E-2,1.673609950E-3
1.077472464E2,7.100171875E-3,-1.036622375E-2,-7.924770471E-4
1.077572974E2,6.769318134E-4,-1.579921879E-2,-1.106511336E-4
1.077673484E2,-2.131104935E-3,-1.915826462E-2,-1.869402826E-3
1.077773994E2,-2.300189808E-4,-2.169159800E-2,-9.129971266E-3
1.077874504E2,-9.256363846E-4,-2.738863230E-2,-6.637786049E-3
1.077975024E2,1.361547038E-5,-2.763684839E-2,-7.470527198E-3
1.078075534E2,3.426190000E-3,-2.842700854E-2,-6.576237734E-3
1.078176044E2,3.040481359E-3,-2.651585825E-2,-6.886752322E-3
1.078276554E2,-1.023155637E-4,-2.718724124E-2,-9.901982732E-3
1.078377064E2,-7.797027938E-4,-1.948764548E-2,-8.873196319E-3
1.078477574E2,8.650654927E-4,-2.176198550E-2,-9.372537956E-3
1.078578084E2,-2.214081120E-3,-2.407840267E-2,-7.897414267E-3
1.078678604E2,-1.967367716E-4,-2.686806396E-2,-7.157321554E-3
1.078779114E2,-6.357458886E-3,-2.734355256E-2,-5.909428000E-3
1.078879624E2,-1.115860604E-2,-2.643674798E-2,-5.053222179E-3
1.078980134E2,-1.508802176E-2,-3.238159791E-2,-3.113873303E-3
1.079080644E2,-1.875945553E-2,-4.705667868E-2,-3.345835023E-3
1.079181154E2,-1.771271229E-2,-5.892333016E-2,-2.007589443E-3
1.079281664E2,-2.044005506E-2,-6.084160507E-2,-4.347262438E-4
1.079382184E2,-1.923609525E-2,-6.476482749E-2,-8.369118441E-4
1.079482694E2,-2.502367646E-2,-6.958195567E-2,2.197494032E-3
1.079583204E2,-3.029571474E-2,-6.576165557E-2,-6.792256609E-4
1.079683714E2,-4.106154665E-2,-5.741983652E-2,-7.290267386E-4
1.079784224E2,-4.511483386E-2,-5.028503016E-2,3.453099634E-4
1.079884734E2,-5.243426561E-2,-4.794970527E-2,4.360291641E-3
1.079985254E2,-5.669457093E-2,-4.878994450E-2,1.286086440E-2
1.080085764E2,-5.617791787E-2,-4.240448028E-2,1.956430823E-2
1.080186274E2,-4.742119089E-2,-3.802206367E-2,3.086734749E-2
1.080286784E2,-4.026367888E-2,-3.595837951E-2,4.117404670E-2
1.080387294E2,-2.564617991E-2,-3.871069103E-2,5.163973570E-2
1.080487804E2,-7.210182026E-3,-5.448485911E-2,6.610735506E-2
1.080588314E2,9.950690903E-3,-7.356066257E-2,7.018217444E-2
1.080688834E2,-9.767087176E-3,-8.326522261E-2,5.250997096E-2
1.080789344E2,-2.698352560E-2,-9.939718992E-2,3.933666646E-2
1.080889854E2,-3.545290977E-2,-1.250053346E-1,3.501542285E-2
1.080990364E2,-4.246329516E-2,-1.550430208E-1,3.649481386E-2
1.081090874E2,-4.577280581E-2,-1.817529202E-1,3.275067732E-2
1.081191384E2,-4.629802704E-2,-1.942356974E-1,1.871851087E-2
1.081291904E2,-3.941429034E-2,-2.051863521E-1,7.481569424E-3
1.081392414E2,-2.016688883E-2,-2.290672809E-1,3.294902155E-3
1.081492924E2,6.243946496E-3,-2.638018131E-1,7.120000198E-3
1.081593434E2,2.185215801E-2,-2.960943580E-1,-1.983010909E-3
1.081693944E2,2.356696501E-2,-3.115001917E-1,-6.138874218E-3
1.081794454E2,2.172853611E-2,-3.179650605E-1,-6.201423705E-3
1.081894974E2,2.110775374E-2,-2.883831859E-1,-1.683995314E-2
1.081995484E2,2.603105735E-3,-2.246746868E-1,-3.411516547E-2
1.082095994E2,2.052363474E-3,-1.887542456E-1,-3.524967283E-2
1.082196504E2,-4.018625244E-2,-9.793186188E-2,-6.216116995E-2
1.082297014E2,-5.544936284E-2,-6.793428212E-2,-6.980763376E-2
1.082397524E2,-3.349063173E-2,-8.294600248E-2,-6.280665100E-2
1.082498034E2,3.405688331E-4,-7.063287497E-2,-5.120619386E-2
1.082598554E2,5.807640031E-3,-5.401560664E-2,-3.520010784E-2
1.082699064E2,-1.720846444E-2,-7.386318408E-3,-1.770819724E-2
1.082799574E2,-3.061923757E-2,6.656517833E-2,-1.226303540E-2
1.082900082E2,-4.799157009E-2,1.185940281E-1,-2.208770253E-2
1.083000592E2,-5.233601108E-2,1.108444929E-1,-3.782563657E-2
1.083101102E2,-9.518547356E-2,1.270436943E-1,-6.651187688E-2
1.083201622E2,-1.899565607E-1,1.901704371E-1,-9.591083974E-2
1.083302132E2,-2.344609052E-1,1.990129203E-1,-1.048992723E-1
1.083402642E2,-2.053089440E-1,1.171538085E-1,-9.515131265E-2
1.083503152E2,-1.327354014E-1,-8.536473848E-3,-7.230964303E-2
1.083603662E2,-7.154171169E-2,-1.104533821E-1,-3.212546930E-2
1.083704172E2,-2.215897664E-2,-1.554712057E-1,4.039994441E-3
1.083804682E2,4.457352683E-3,-1.305813193E-1,2.267686464E-2
1.083905202E2,-1.425037626E-3,-8.626018465E-2,3.539106250E-2
1.084005712E2,-1.170799509E-2,-5.671658739E-2,4.025871679E-2
1.084106222E2,-9.900507517E-3,-5.066269264E-2,4.003341123E-2
1.084206732E2,3.420102410E-3,-4.510368779E-2,2.572215348E-2
1.084307242E2,4.830778576E-3,-1.537881326E-4,9.449973702E-3
1.084407762E2,3.509442322E-4,6.543265283E-2,-1.700577699E-2
1.084508272E2,1.487315167E-3,6.769660115E-2,-2.746146638E-3
1.084608782E2,6.035435945E-4,5.439600348E-2,-5.526046269E-3
1.084709292E2,3.129780293E-2,4.599586129E-2,-3.254567832E-2
1.084809802E2,3.161930945E-3,7.695943117E-2,-4.478327464E-3
1.084910312E2,3.113044798E-2,9.835074097E-2,-7.888771594E-3
1.085010822E2,5.152795091E-2,5.176879093E-2,6.886166520E-3
1.085111342E2,-3.810339794E-2,5.337121338E-2,3.039282374E-2
1.085211852E2,-1.120387167E-1,-7.278303802E-2,5.176436156E-2
1.085312362E2,-1.032433659E-2,-2.460283190E-1,7.541269809E-2
1.085412872E2,1.576565504E-1,-4.576076269E-1,5.548617244E-2
1.085513382E2,2.801297307E-1,-5.144543648E-1,3.584828973E-2
1.085613892E2,2.720106244E-1,-2.285087407E-1,6.379282475E-2
1.085714412E2,1.526887715E-1,9.970270842E-2,1.245696247E-1
1.085814922E2,6.684027612E-2,8.768283576E-2,6.604406983E-2
1.085915432E2,-1.710356623E-1,1.796849370E-1,2.868925631E-1
1.086015942E2,-6.569105387E-1,4.920251667E-1,1.787160486E-1
1.086116452E2,-7.487269640E-1,3.781907558E-1,-8.711908013E-2
1.086216962E2,-5.036308765E-1,1.617563665E-1,-1.071408615E-1
1.086317482E2,-2.498214990E-1,-3.909072280E-2,-7.737603784E-2
1.086417992E2,-1.070162356E-1,-2.382912785E-1,-6.740079075E-2
1.086518502E2,-4.991592467E-2,-2.658054531E-1,-8.134883642E-2
1.086619012E2,-6.084235013E-2,-1.555583477E-1,-8.593839407E-2
1.086719522E2,-5.603960529E-2,-5.102234334E-2,-5.184061080E-2
1.086820032E2,-7.286500931E-2,8.616489172E-2,-3.399035707E-2
1.086920552E2,-5.679069832E-2,1.239791140E-1,-1.441852003E-2
1.087021062E2,-4.084102809E-3,1.077668369E-1,1.698908210E-2
1.087121572E2,4.527652264E-2,9.102380276E-2,2.618151531E-2
1.087222082E2,7.318398356E-2,5.509446934E-2,2.805407718E-2
1.087322592E2,9.530179948E-2,5.358713679E-5,3.062535822E-2
1.087423102E2,9.756600112E-2,-1.308069937E-2,1.616511308E-2
1.087523622E2,8.257533610E-2,-1.923659630E-2,1.045662723E-2
1.087624132E2,1.601485163E-2,-9.569609538E-3,2.719333395E-2
1.087724642E2,-5.791263282E-2,5.929627642E-2,1.946324296E-2
1.087825152E2,-6.429262459E-2,3.998928890E-2,1.363330800E-2
1.087925662E2,-3.497095406E-2,-3.920486197E-2,5.568989553E-3
1.088026172E2,-8.218976669E-3,-7.406236231E-2,-2.703160420E-2
1.088126692E2,-8.690622635E-3,-1.555511449E-2,-3.188867867E-2
1.088227202E2,-5.629360676E-2,4.375605285E-2,8.304625750E-3
1.088327712E2,-1.486642808E-1,5.554959550E-2,3.940555453E-2
1.088428222E2,-2.276457101E-1,8.318243921E-2,9.031315893E-2
1.088528732E2,-3.117709756E-1,1.114494950E-1,1.063845381E-1
1.088629242E2,-3.975443840E-1,1.927793771E-1,9.310337901E-2
1.088729762E2,-4.042395651E-1,1.444131732E-1,6.440862268E-2
1.088830272E2,-3.552525640E-1,5.739837512E-2,4.455553740E-2
1.088930782E2,-3.365246654E-1,1.274459064E-1,2.335730754E-2
1.089031292E2,-2.955544293E-1,2.491259873E-1,-3.713767231E-2
1.089131802E2,-2.497850657E-1,3.737467229E-1,1.398303732E-2
1.089232322E2,-1.974408627E-1,2.897409797E-1,2.831273340E-2
1.089332832E2,-4.254743084E-2,3.189691603E-1,-3.979095072E-2
1.089433342E2,1.071345136E-1,1.383563578E-1,-1.212172955E-1
1.089533852E2,2.166071981E-1,-7.116970420E-2,-2.139288634E-1
1.089634362E2,3.232620955E-1,-1.576203406E-1,-2.612243295E-1
1.089734872E2,2.044987231E-1,-2.151113302E-1,-8.631936461E-2
1.089835392E2,2.086734921E-1,-8.552571386E-2,5.698911101E-2
1.089935902E2,2.829618454E-1,7.271611691E-2,9.096065164E-2
1.090036412E2,3.713283837E-1,-5.290272087E-2,9.318040311E-2
1.090136922E2,5.855778456E-1,-1.382583678E-1,1.020995975E-1
1.090237432E2,8.170014620E-1,-2.947119772E-1,5.296515301E-2
1.090337942E2,8.491447568E-1,-4.933345318E-1,-3.145944700E-2
1.090438462E2,9.354493618E-1,-5.543354154E-1,-7.651016116E-2
1.090538972E2,1.049728155E0,-4.149449766E-1,-6.114718318E-2
1.090639482E2,9.307552576E-1,-7.001113892E-1,8.333655447E-2
1.090739992E2,6.219662428E-1,-9.473273158E-1,-7.502938062E-2
1.090840502E2,4.415208995E-1,-7.314667106E-1,-3.325383961E-1
1.090941022E2,3.997787833E-1,-4.594296217E-1,-4.353068471E-1
1.091041532E2,4.504407942E-1,-2.317031622E-1,-3.745287061E-1
1.091142042E2,4.987710416E-1,-1.268808842E-1,-2.480104566E-1
1.091242552E2,4.819568694E-1,-1.034804136E-1,-1.632178128E-1
1.091343062E2,4.487842619E-1,-1.354942769E-1,-1.376796961E-1
1.091443572E2,4.158275127E-1,-1.849051863E-1,-1.092370749E-1
1.091544092E2,3.889511526E-1,-2.336255908E-1,-9.509062767E-2
1.091644602E2,3.691002727E-1,-2.286349982E-1,-1.056272462E-1
1.091745112E2,3.420763910E-1,-1.629499942E-1,-1.349443942E-1
1.091845622E2,3.094433844E-1,-2.371219546E-2,-1.354711950E-1
1.091946132E2,2.708965242E-1,1.400415897E-1,-1.018264294E-1
1.092046642E2,2.022009939E-1,2.407692522E-1,-5.062639341E-2
1.092147162E2,1.020682603E-1,2.678773105E-1,-9.897872806E-3
1.092247672E2,1.439122576E-2,2.688489258E-1,1.415887661E-2
1.092348182E2,-3.041592613E-2,2.824470103E-1,2.452576347E-2
1.092448692E2,-4.391061887E-2,2.953197658E-1,3.115479834E-2
1.092549202E2,-5.917825550E-2,2.697512805E-1,3.294151649E-2
1.092649712E2,-8.333619684E-2,2.189059258E-1,3.400661424E-2
1.092750232E2,-1.213224605E-1,1.833916157E-1,3.460236266E-2
1.092850742E2,-1.607627869E-1,1.950051486E-1,3.920721263E-2
1.092951248E2,-1.956286132E-1,2.407095134E-1,4.627577588E-2
1.093051758E2,-2.186271697E-1,2.721899450E-1,6.192399934E-2
1.093152268E2,-2.273194641E-1,2.355693281E-1,8.653347194E-2
1.093252788E2,-2.075320333E-1,1.374165416E-1,1.162548736E-1
1.093353298E2,-1.833928823E-1,3.087332100E-2,1.524970233E-1
1.093453808E2,-1.706286669E-1,-4.143675789E-2,1.626196951E-1
1.093554318E2,-1.866609007E-1,-2.742533758E-2,1.614191532E-1
1.093654828E2,-2.201725841E-1,3.991603851E-2,1.298001856E-1
1.093755338E2,-2.711100578E-1,9.172596782E-2,1.080336347E-1
1.093855858E2,-2.987914085E-1,9.655048698E-2,8.930094540E-2
1.093956368E2,-3.003802299E-1,9.115519375E-2,8.521112800E-2
1.094056878E2,-3.040090501E-1,1.275587380E-1,6.980074942E-2
1.094157388E2,-3.172324598E-1,2.191126347E-1,3.498337790E-2
1.094257898E2,-3.426619172E-1,3.197129965E-1,-9.046928957E-3
1.094358418E2,-3.869706392E-1,3.927695155E-1,-5.524586141E-2
1.094458928E2,-4.252801239E-1,4.314853251E-1,-7.328315079E-2
1.094559438E2,-4.427387416E-1,4.540569484E-1,-6.447101384E-2
1.094659948E2,-4.185957611E-1,4.512974322E-1,-3.838756308E-2
1.094760458E2,-3.689038157E-1,4.296994507E-1,3.313278081E-3
1.094860968E2,-3.164002895E-1,4.050659537E-1,5.597953498E-2
1.094961488E2,-2.616986930E-1,4.135622382E-1,8.569321781E-2
1.095061998E2,-2.142834663E-1,4.552577734E-1,1.000428274E-1
1.095162508E2,-1.743938476E-1,4.477902651E-1,1.043747291E-1
1.095263018E2,-1.595014483E-1,3.579643369E-1,1.234071031E-1
1.095363528E2,-1.698499620E-1,2.513995469E-1,1.306948364E-1
1.095464048E2,-1.849208027E-1,1.402919292E-1,1.260042340E-1
1.095564558E2,-2.090426534E-1,6.193161756E-2,1.116524637E-1
1.095665068E2,-2.428337783E-1,2.873731405E-2,9.272669256E-2
1.095765578E2,-2.954583764E-1,4.739036039E-2,7.261157781E-2
1.095866088E2,-3.423076570E-1,1.214367822E-1,5.973457918E-2
1.095966598E2,-3.863294721E-1,2.272588164E-1,5.972419307E-2
1.096067118E2,-3.986680508E-1,3.198682368E-1,7.047381252E-2
1.096167628E2,-3.742788136E-1,3.863593936E-1,9.543375671E-2
1.096268138E2,-3.228313029E-1,4.607954621E-1,1.198959798E-1
1.096368648E2,-2.816402018E-1,5.198302865E-1,1.362640411E-1
1.096469158E2,-2.742739022E-1,5.354900360E-1,1.364594847E-1
1.096569678E2,-2.933461368E-1,4.916868806E-1,1.378728151E-1
1.096670188E2,-2.989789844E-1,3.836143911E-1,1.620743275E-1
1.096770698E2,-2.807951868E-1,2.890828252E-1,1.857506335E-1
1.096871208E2,-2.599011660E-1,2.496288568E-1,2.113820165E-1
1.096971718E2,-2.191875577E-1,2.451542169E-1,2.295559645E-1
1.097072228E2,-1.987465471E-1,2.455317378E-1,2.220125347E-1
1.097172748E2,-1.983236372E-1,2.602680624E-1,1.976965368E-1
1.097273258E2,-2.037692517E-1,2.984608114E-1,1.710549891E-1
1.097373768E2,-1.833649129E-1,3.183562160E-1,1.391913444E-1
1.097474278E2,-1.724403948E-1,2.297808379E-1,1.219443530E-1
1.097574788E2,-1.668072790E-1,3.944790736E-2,1.268293858E-1
1.097675308E2,-1.555958092E-1,-1.382515877E-1,1.291283369E-1
1.097775818E2,-1.479578614E-1,-2.203674912E-1,1.253570169E-1
1.097876328E2,-1.661388725E-1,-2.600798011E-1,1.312953085E-1
1.097976838E2,-1.896700263E-1,-3.101091683E-1,1.375057995E-1
1.098077348E2,-1.959124207E-1,-3.804593682E-1,1.211966574E-1
1.098177868E2,-1.719309241E-1,-4.638221860E-1,8.536355197E-2
1.098278378E2,-1.243943572E-1,-5.295129418E-1,3.971936554E-2
1.098378888E2,-1.005412191E-1,-5.274359584E-1,-2.375921048E-2
1.098479398E2,-1.210103109E-1,-4.630196095E-1,-9.155399352E-2
1.098579908E2,-1.628693342E-1,-3.659756184E-1,-1.475986093E-1
1.098680428E2,-1.973557919E-1,-2.672517598E-1,-1.713283658E-1
1.098780938E2,-2.046368718E-1,-2.026666254E-1,-1.454512328E-1
1.098881448E2,-1.842276305E-1,-1.687432379E-1,-1.097828001E-1
1.098981958E2,-1.467249990E-1,-1.575856656E-1,-5.776567385E-2
1.099082468E2,-9.612747282E-2,-1.482990831E-1,-4.097490571E-3
1.099182978E2,-3.549794853E-2,-1.411498338E-1,3.058885038E-2
1.099283498E2,3.044342995E-2,-1.249438077E-1,2.705879696E-2
1.099384008E2,1.023205519E-1,-1.066694707E-1,1.429373212E-2
1.099484518E2,1.405228525E-1,-1.128889993E-1,-2.568915952E-3
1.099585028E2,1.161160544E-1,-1.248279512E-1,-3.156275302E-2
1.099685538E2,6.976139545E-2,-1.368717104E-1,-6.267134100E-2
1.099786058E2,2.610259503E-2,-1.377825141E-1,-6.825652719E-2
1.099886568E2,2.483997960E-3,-1.538180709E-1,-4.895769805E-2
1.099987078E2,-4.209857900E-3,-2.036348879E-1,-1.140393037E-2
1.100087588E2,2.090830542E-2,-2.386739999E-1,2.644819207E-2
1.100188098E2,6.276734173E-2,-2.317649573E-1,5.936752632E-2
1.100288618E2,9.705707431E-2,-1.733557433E-1,7.352132350E-2
1.100389128E2,1.097196043E-1,-1.112651974E-1,7.651817799E-2
1.100489638E2,1.060540304E-1,-9.359291196E-2,7.931604236E-2
1.100590148E2,9.163754433E-2,-1.221233606E-1,6.695098430E-2
1.100690658E2,4.457516596E-2,-5.047528446E-2,4.655547440E-2
1.100791178E2,1.969384961E-3,2.743762359E-2,1.972066611E-2
1.100891688E2,-6.050219014E-2,1.156591102E-1,-2.311073057E-2
1.100992198E2,-1.078662500E-1,1.873793751E-1,-8.192770928E-2
1.101092708E2,-1.439945996E-1,2.085624635E-1,-9.560961276E-2
1.101193218E2,-1.597730368E-1,1.639840752E-1,-8.003597707E-2
1.101293728E2,-1.414186060E-1,8.811181784E-2,-4.851191491E-2
