"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
5.225958654E1,-8.200713247E-2,1.159239486E-1,-2.359756380E-1
5.226963754E1,-1.425871346E-2,-2.616208792E-2,-1.336876154E-1
5.227968854E1,9.833616763E-2,-2.952420413E-1,-2.103290334E-2
5.228973854E1,2.105063796E-1,-5.842762589E-1,8.737026900E-2
5.229978954E1,3.442957699E-1,-8.211895227E-1,1.559804529E-1
5.230984054E1,5.686001778E-1,-1.183954954E0,1.732752919E-1
5.231989154E1,7.602071166E-1,-1.462751269E0,2.591040134E-1
5.232994254E1,8.622895479E-1,-1.067728877E0,3.609518111E-1
5.233999354E1,1.029969573E0,6.319265813E-2,3.589945436E-1
5.235004354E1,1.371585011E0,1.230065703E0,3.254344761E-1
5.236009454E1,1.430994868E0,1.728706956E0,2.722006738E-1
5.237014554E1,8.741974831E-1,1.573189616E0,1.689858586E-1
5.238019654E1,2.268696129E-1,1.195565343E0,1.305727810E-1
5.239024754E1,-1.173194498E-1,1.378705382E0,1.319403052E-1
5.240029854E1,-1.412763149E-1,1.654232383E0,2.713767886E-1
5.241034854E1,1.347044110E-1,1.506965399E0,5.721967816E-1
5.242039954E1,8.665831089E-1,1.355980277E0,8.925124407E-1
5.243045054E1,1.691152453E0,1.232248783E0,1.100041151E0
5.244050154E1,2.153763294E0,1.025795817E0,1.114720225E0
5.245055254E1,2.124864340E0,1.286272407E0,1.067607522E0
5.246060354E1,1.752018809E0,1.802877665E0,9.420511723E-1
5.247065454E1,1.422013283E0,2.296487570E0,7.516282201E-1
5.248070454E1,1.250578642E0,2.511927366E0,4.156868160E-1
5.249075554E1,1.225670099E0,2.183128357E0,5.846533179E-2
5.250080654E1,1.249354005E0,1.553737164E0,-4.791095853E-2
5.251085754E1,1.281828284E0,1.079272151E0,9.876076877E-2
5.252090854E1,1.280329347E0,1.043872118E0,2.569272220E-1
5.253095954E1,1.268253326E0,1.192277312E0,3.474597931E-1
5.254101054E1,1.249464869E0,1.265025616E0,3.619801998E-1
5.255106054E1,1.186092854E0,1.245993853E0,3.160057664E-1
5.256111154E1,1.140940905E0,1.139575243E0,2.278476655E-1
5.257116254E1,1.147510409E0,9.688181877E-1,1.169515029E-1
5.258121354E1,1.121857405E0,9.381744862E-1,7.987099886E-2
5.259126454E1,1.065641046E0,9.804862142E-1,1.675193608E-1
5.260131554E1,9.953286052E-1,8.579329848E-1,2.352985591E-1
5.261136654E1,9.381777048E-1,6.822431684E-1,2.828775048E-1
5.262141654E1,8.632736802E-1,6.323945522E-1,3.710391223E-1
5.263146754E1,8.117455244E-1,5.296878815E-1,4.319352210E-1
5.264151854E1,7.989014983E-1,4.779678881E-1,4.647716880E-1
5.265156954E1,7.780481577E-1,4.414732456E-1,4.818457365E-1
5.266162054E1,7.507345080E-1,4.626698792E-1,4.831163287E-1
5.267167154E1,7.657304406E-1,4.616793990E-1,4.739801586E-1
5.268172154E1,7.955225706E-1,4.770802855E-1,4.712291360E-1
5.269177254E1,8.237307668E-1,5.291754603E-1,4.634804130E-1
5.270182354E1,8.596470952E-1,5.162467957E-1,4.769884944E-1
5.271187454E1,8.860390186E-1,5.394660830E-1,4.962921441E-1
5.272192554E1,9.206442833E-1,6.082941294E-1,5.314150453E-1
5.273197654E1,9.648407698E-1,6.737032533E-1,5.907031298E-1
5.274202754E1,9.914621711E-1,7.998419404E-1,6.583044529E-1
5.275207754E1,1.005460143E0,9.405828118E-1,7.289794087E-1
5.276212854E1,1.009211898E0,9.432992339E-1,8.112304211E-1
5.277217954E1,9.731545448E-1,9.360796809E-1,8.980215192E-1
5.278223054E1,8.818385601E-1,1.093002677E0,9.147701263E-1
5.279228154E1,7.709940672E-1,1.188902140E0,8.358073831E-1
5.280233254E1,6.619252563E-1,1.164534330E0,6.870594025E-1
5.281238367E1,5.508093834E-1,9.948527217E-1,5.460135937E-1
5.282243467E1,3.564688861E-1,7.668277025E-1,4.729851782E-1
5.283248567E1,1.730015725E-1,5.649126768E-1,3.786320388E-1
5.284253667E1,8.904167265E-2,4.867254198E-1,2.957438529E-1
5.285258767E1,6.140125543E-2,3.413887322E-1,2.990760207E-1
5.286263867E1,1.194355078E-2,2.058014721E-1,3.529634774E-1
5.287268967E1,-7.427868247E-2,1.541475952E-1,3.278368115E-1
5.288273967E1,-1.641072184E-1,1.462499052E-1,2.337606102E-1
5.289279067E1,-2.398283482E-1,1.807373017E-1,9.073422104E-2
5.290284167E1,-3.670023382E-1,1.664245725E-1,-6.366561353E-2
5.291289267E1,-6.004726291E-1,4.320223257E-2,-1.861651689E-1
5.292294367E1,-9.699591398E-1,-1.878425330E-1,-2.887839973E-1
5.293299467E1,-1.376220226E0,-5.375648141E-1,-3.653027415E-1
5.294304567E1,-1.774475098E0,-9.287653565E-1,-4.235383570E-1
5.295309567E1,-2.169604301E0,-1.204573512E0,-4.869495332E-1
5.296314667E1,-2.604838848E0,-1.265413165E0,-5.174119473E-1
5.297319767E1,-2.980273008E0,-1.239348769E0,-5.323253870E-1
5.298324867E1,-3.239040136E0,-1.257349491E0,-5.566005111E-1
5.299329967E1,-3.319604874E0,-1.115626693E0,-6.650753021E-1
5.300335067E1,-3.171384811E0,-7.016858459E-1,-8.308613896E-1
5.301340067E1,-2.906801462E0,2.053976059E-4,-1.026128650E0
5.302345167E1,-2.682493687E0,7.218115330E-1,-1.215847969E0
5.303350267E1,-2.531602144E0,1.220919251E0,-1.321429968E0
5.304355367E1,-2.365956783E0,1.242376328E0,-1.404018283E0
5.305360467E1,-2.067339182E0,2.060561925E-1,-1.498934984E0
5.306365567E1,-1.920889258E0,-1.124462128E0,-1.685975432E0
5.307370667E1,-2.048110247E0,-1.715994358E0,-1.856623054E0
5.308375667E1,-2.095571995E0,-1.882297993E0,-1.888849735E0
5.309380767E1,-2.036046267E0,-2.113789082E0,-1.809584498E0
5.310385867E1,-2.002825975E0,-2.408503056E0,-1.658796072E0
5.311390967E1,-1.984116435E0,-2.528908730E0,-1.478523016E0
5.312396067E1,-1.964800954E0,-2.376855135E0,-1.292948127E0
5.313401167E1,-1.912780404E0,-2.194989681E0,-1.104719400E0
5.314406267E1,-1.812029600E0,-2.063477755E0,-9.402733445E-1
5.315411267E1,-1.708293915E0,-1.967333198E0,-8.697829247E-1
5.316416367E1,-1.599312067E0,-1.882263064E0,-8.445998430E-1
5.317421467E1,-1.503579140E0,-1.761798143E0,-8.527213931E-1
5.318426567E1,-1.377373576E0,-1.636673927E0,-8.510444164E-1
5.319431667E1,-1.244131088E0,-1.604692221E0,-8.206305504E-1
5.320436767E1,-1.103460550E0,-1.547177196E0,-7.646340132E-1
5.321441767E1,-9.167039990E-1,-1.492286325E0,-6.859945655E-1
5.322446867E1,-7.188488245E-1,-1.450292230E0,-5.785732269E-1
5.323451967E1,-5.032930970E-1,-1.422199249E0,-5.069012046E-1
5.324457067E1,-2.992980182E-1,-1.412896991E0,-4.710547626E-1
5.325462167E1,-1.092852056E-1,-1.323289871E0,-4.370584488E-1
5.326467267E1,4.719602689E-2,-1.143140316E0,-4.263432324E-1
5.327472367E1,1.757571995E-1,-8.509865403E-1,-3.817920089E-1
5.328477367E1,2.771675289E-1,-4.998557270E-1,-3.213662505E-1
5.329482467E1,3.580421209E-1,-2.435296774E-1,-2.656622529E-1
5.330487567E1,4.026560783E-1,-3.423623368E-2,-2.168710381E-1
5.331492667E1,4.350475967E-1,3.779721260E-2,-1.776131094E-1
5.332497767E1,4.972613454E-1,-6.453580409E-2,-1.457544416E-1
5.333502867E1,5.961154699E-1,-2.228439450E-1,-1.176061779E-1
5.334507967E1,7.469723225E-1,-4.169659913E-1,-1.156553775E-1
5.335512967E1,9.142696857E-1,-5.637103915E-1,-1.391391307E-1
5.336518067E1,1.036091685E0,-6.269535422E-1,-1.555340886E-1
5.337523167E1,1.074840426E0,-6.523483992E-1,-1.454675943E-1
5.338528267E1,1.011109233E0,-6.460896730E-1,-1.339249760E-1
5.339533367E1,8.277419806E-1,-5.460683107E-1,-1.322823316E-1
5.340538467E1,5.380570292E-1,-3.499849141E-1,-1.473235935E-1
5.341543467E1,2.076386213E-1,-1.460091472E-1,-1.740529537E-1
5.342548567E1,-8.536629379E-2,2.438860387E-2,-1.933768243E-1
5.343553667E1,-2.889100909E-1,1.146220937E-1,-1.746484041E-1
5.344558767E1,-3.365501463E-1,3.528642654E-2,-1.101432219E-1
5.345563867E1,-2.231442481E-1,-1.848283559E-1,-1.148828398E-2
5.346568967E1,-1.549519226E-2,-4.149540067E-1,1.022185981E-1
5.347574067E1,1.909445226E-1,-6.073471308E-1,2.270596027E-1
5.348579067E1,3.618912995E-1,-7.154483795E-1,3.361762464E-1
5.349584167E1,4.565195441E-1,-7.830809355E-1,3.861019909E-1
5.350589267E1,4.943457544E-1,-9.296131134E-1,3.560388982E-1
5.351594367E1,5.374839306E-1,-9.881594777E-1,2.829015553E-1
5.352599467E1,6.025214791E-1,-6.043809056E-1,1.986318976E-1
5.353604567E1,8.464646339E-1,2.041207403E-1,1.106330752E-1
5.354609667E1,1.306860447E0,9.182769060E-1,-8.199280128E-3
5.355614667E1,1.384638906E0,1.292225480E0,-4.221157357E-2
5.356619767E1,1.034030437E0,1.328011751E0,8.269012719E-2
5.357624867E1,7.404294610E-1,1.218827963E0,1.615766883E-1
5.358629967E1,6.135228872E-1,1.231592774E0,1.907712817E-1
5.359635067E1,6.228231788E-1,1.324368954E0,2.976372838E-1
5.360640167E1,8.876619935E-1,1.262099028E0,4.920952320E-1
5.361645167E1,1.432413578E0,1.089110732E0,6.664254665E-1
5.362650267E1,1.888584614E0,9.125683308E-1,7.384526134E-1
5.363655367E1,2.010560751E0,8.264129162E-1,7.485843301E-1
5.364660467E1,1.846389294E0,9.609345198E-1,7.100366354E-1
5.365665567E1,1.566863894E0,1.149569631E0,5.835234523E-1
5.366670667E1,1.338123560E0,1.280699849E0,3.939649463E-1
5.367675767E1,1.195825815E0,1.279264450E0,2.279203236E-1
5.368680767E1,1.137813210E0,1.146064758E0,1.062005609E-1
5.369685867E1,1.089872599E0,1.010286450E0,6.570880115E-2
5.370690967E1,1.100526214E0,8.933861256E-1,9.215934575E-2
5.371696067E1,1.113917112E0,9.890468717E-1,1.648284942E-1
5.372701167E1,1.068127394E0,1.107290387E0,2.589587271E-1
5.373706267E1,9.799640179E-1,1.178223491E0,3.522939980E-1
5.374711367E1,9.051769972E-1,1.086886883E0,3.818997741E-1
5.375716367E1,8.465310335E-1,9.448578358E-1,3.454632163E-1
5.376721467E1,7.967161536E-1,7.362709045E-1,2.575165331E-1
5.377726567E1,7.502192259E-1,6.928438544E-1,2.476958930E-1
5.378731667E1,7.516838908E-1,6.386349797E-1,2.475617081E-1
5.379736767E1,7.418767810E-1,6.306716204E-1,2.346706837E-1
5.380741854E1,7.157712579E-1,6.791000366E-1,2.331606448E-1
5.381746854E1,7.263371348E-1,6.775758862E-1,2.484117597E-1
5.382751954E1,7.578251958E-1,6.152459979E-1,2.479271889E-1
5.383757054E1,7.929652929E-1,5.417081118E-1,2.603327334E-1
5.384762154E1,7.835567594E-1,5.288442373E-1,2.857444584E-1
5.385767254E1,8.081774116E-1,5.165558457E-1,3.100953102E-1
5.386772354E1,8.558368683E-1,5.634849072E-1,3.073954582E-1
5.387777454E1,8.811182976E-1,6.489635706E-1,3.084063828E-1
5.388782454E1,9.204759598E-1,7.103778124E-1,3.224963844E-1
5.389787554E1,9.550530910E-1,7.032597065E-1,3.432458639E-1
5.390792654E1,1.016584635E0,6.577286124E-1,3.788885474E-1
5.391797754E1,1.090767264E0,6.507356763E-1,4.221966267E-1
5.392802854E1,1.138252258E0,6.293904781E-1,4.946577251E-1
5.393807954E1,1.204475760E0,6.573675275E-1,5.593384504E-1
5.394813054E1,1.262847900E0,6.861649156E-1,6.281052828E-1
5.395818054E1,1.299161673E0,7.496938109E-1,6.834609509E-1
5.396823154E1,1.330680132E0,7.915418744E-1,7.172088623E-1
5.397828254E1,1.311879039E0,8.164703846E-1,7.534582019E-1
5.398833354E1,1.229357600E0,9.459163547E-1,7.833997607E-1
5.399838454E1,1.113287449E0,1.056104898E0,7.868645191E-1
5.400843554E1,9.905948043E-1,1.067329764E0,7.439711690E-1
5.401848554E1,8.485966325E-1,9.559444189E-1,6.942384839E-1
5.402853654E1,7.003985047E-1,7.572741508E-1,6.116695404E-1
5.403858754E1,5.221726298E-1,6.041495800E-1,5.113493204E-1
5.404863854E1,3.387168944E-1,5.408335328E-1,4.041523337E-1
5.405868954E1,1.885987669E-1,4.981689155E-1,3.273153305E-1
5.406874054E1,8.661177754E-2,3.310273290E-1,3.169473410E-1
5.407879154E1,-1.864354312E-2,1.273426265E-1,3.788506389E-1
5.408884154E1,-1.860675663E-1,-2.821115777E-2,4.037663937E-1
5.409889254E1,-3.540302217E-1,-4.972070828E-2,3.063439727E-1
5.410894354E1,-5.116982460E-1,1.941390801E-3,1.034237221E-1
5.411899454E1,-7.908774018E-1,9.030992165E-3,-1.099434197E-1
5.412904554E1,-1.134609938E0,-2.642190456E-1,-2.626408041E-1
5.413909654E1,-1.508310556E0,-6.187249422E-1,-3.558335900E-1
5.414914754E1,-1.941712022E0,-8.650062680E-1,-3.858643770E-1
5.415919754E1,-2.362620592E0,-1.131095767E0,-3.990616798E-1
5.416924854E1,-2.692662239E0,-1.547171712E0,-4.155382514E-1
5.417929954E1,-2.898916006E0,-1.702761292E0,-5.162582397E-1
5.418935054E1,-3.007428646E0,-1.295425415E0,-6.584470272E-1
5.419940154E1,-2.978274345E0,-6.857944727E-1,-7.806869149E-1
5.420945254E1,-2.826570749E0,-5.332172662E-2,-8.556731939E-1
5.421950354E1,-2.709762096E0,5.477854013E-1,-9.165115356E-1
5.422955354E1,-2.646802664E0,1.035289049E0,-1.013147354E0
5.423960454E1,-2.564154387E0,1.411067724E0,-1.136875629E0
5.424965554E1,-2.385625839E0,1.454854846E0,-1.287750602E0
5.425970654E1,-2.116787672E0,9.836378098E-1,-1.449942946E0
5.426975754E1,-1.814993739E0,-2.956195474E-1,-1.678586602E0
5.427980854E1,-1.839642882E0,-1.253674150E0,-1.843286037E0
5.428985854E1,-1.969677329E0,-1.805072665E0,-1.864021420E0
5.429990954E1,-2.097020388E0,-2.197193861E0,-1.755645633E0
5.430996054E1,-2.143513918E0,-2.391533613E0,-1.551430464E0
5.432001154E1,-2.114033937E0,-2.427721262E0,-1.363980651E0
5.433006254E1,-2.053884029E0,-2.380078793E0,-1.173485875E0
5.434011354E1,-2.016564369E0,-2.278518677E0,-9.693986177E-1
5.435016454E1,-1.989375710E0,-2.141387224E0,-7.793443799E-1
5.436021454E1,-1.969342351E0,-1.942644358E0,-6.159192324E-1
5.437026554E1,-1.916742206E0,-1.731445789E0,-5.407174826E-1
5.438031654E1,-1.827647209E0,-1.565616608E0,-4.964043498E-1
5.439036754E1,-1.707920194E0,-1.409624577E0,-4.579930604E-1
5.440041854E1,-1.561847210E0,-1.293962717E0,-3.973909914E-1
5.441046954E1,-1.377504110E0,-1.227227330E0,-2.987820506E-1
5.442052054E1,-1.172238111E0,-1.220460534E0,-2.176496536E-1
5.443057054E1,-9.614182115E-1,-1.226892233E0,-1.389424056E-1
5.444062154E1,-7.413545847E-1,-1.152706861E0,-4.085845128E-2
5.445067254E1,-4.885094762E-1,-1.083072186E0,6.852096412E-3
5.446072354E1,-2.009234875E-1,-1.005549431E0,2.913103625E-2
5.447077454E1,1.254525334E-1,-8.751212358E-1,1.828695275E-2
5.448082554E1,4.676860571E-1,-6.968241930E-1,-2.260666806E-3
5.449087654E1,7.683154941E-1,-4.654639959E-1,-2.155292407E-2
5.450092654E1,9.536195993E-1,-2.014603168E-1,-1.680104621E-2
5.451097754E1,1.018242240E0,6.572223455E-2,8.353397250E-3
5.452102854E1,9.768229127E-1,2.390247732E-1,2.549304394E-3
5.453107954E1,8.724913001E-1,2.952418923E-1,-3.877848759E-2
5.454113054E1,7.796697617E-1,1.900712699E-1,-9.135780483E-2
5.455118154E1,7.389456034E-1,-8.102570660E-3,-1.697232276E-1
5.456123154E1,7.462877035E-1,-2.186369151E-1,-2.634726167E-1
5.457128254E1,7.749707699E-1,-4.290576279E-1,-3.595791161E-1
5.458133354E1,7.852668166E-1,-6.166836619E-1,-4.404105842E-1
5.459138454E1,7.376437783E-1,-7.590665817E-1,-4.893978238E-1
5.460143554E1,6.153431535E-1,-8.296230435E-1,-4.950546324E-1
5.461148654E1,4.451982379E-1,-8.350765705E-1,-4.728329778E-1
5.462153754E1,2.704235017E-1,-7.613919377E-1,-4.022615850E-1
5.463158754E1,1.289447248E-1,-6.622380614E-1,-3.137665689E-1
5.464163854E1,8.851446211E-2,-6.134390831E-1,-1.979800612E-1
5.465168954E1,1.191688478E-1,-6.115835905E-1,-6.198824570E-2
5.466174054E1,1.698685139E-1,-5.743659139E-1,5.875574425E-2
5.467179154E1,2.084380984E-1,-4.791719615E-1,1.334489733E-1
5.468184254E1,1.479819417E-1,-5.508794188E-1,1.621919274E-1
5.469189354E1,-1.778887808E-1,-7.833217382E-1,2.366525829E-1
5.470194354E1,-5.001980662E-1,-8.508970737E-1,3.220031559E-1
5.471199454E1,-6.622156501E-1,-5.733588338E-1,3.855483234E-1
5.472204554E1,-2.423887998E-1,-1.676094681E-1,3.468496501E-1
5.473209654E1,3.900865614E-1,2.370773256E-1,2.803447247E-1
5.474214754E1,7.432832718E-1,6.459473968E-1,3.336193860E-1
5.475219854E1,9.475789070E-1,8.736351728E-1,4.194003046E-1
5.476224854E1,1.165714383E0,1.356083035E0,4.681039155E-1
5.477229954E1,1.350465178E0,1.799958467E0,5.303432941E-1
5.478235054E1,1.490767717E0,1.866200686E0,5.712822080E-1
5.479240154E1,1.590961218E0,1.649209380E0,4.873140752E-1
5.480245254E1,1.780738115E0,1.589882135E0,2.904287279E-1
5.481250308E1,2.045940876E0,1.839832187E0,1.020355895E-1
5.482255408E1,2.212107897E0,2.185243845E0,2.291494049E-2
5.483260408E1,2.176125050E0,2.293047905E0,-1.550776325E-2
5.484265508E1,1.976454616E0,2.135148764E0,-3.530676663E-2
5.485270608E1,1.733089566E0,1.799381375E0,-8.333555423E-3
5.486275708E1,1.479365468E0,1.469077945E0,8.989793807E-2
5.487280808E1,1.291062117E0,1.365259171E0,2.265373170E-1
5.488285908E1,1.218222260E0,1.477653861E0,3.260806799E-1
5.489291008E1,1.211519480E0,1.677167416E0,3.854829967E-1
5.490296008E1,1.237106323E0,1.834748507E0,4.398277104E-1
5.491301108E1,1.265467048E0,1.713225365E0,4.805919230E-1
5.492306208E1,1.265175223E0,1.525933266E0,4.958979189E-1
5.493311308E1,1.262812972E0,1.344444036E0,4.820536375E-1
5.494316408E1,1.240170002E0,1.175381541E0,4.383516908E-1
5.495321508E1,1.180216312E0,1.078905225E0,3.767705262E-1
5.496326608E1,1.158062339E0,1.015132070E0,3.044348359E-1
5.497331608E1,1.174645305E0,9.386630058E-1,2.209085077E-1
5.498336708E1,1.226973176E0,8.264664412E-1,1.500889212E-1
5.499341808E1,1.258951426E0,8.292454481E-1,1.493000388E-1
5.500346908E1,1.318287730E0,7.874338627E-1,1.506281495E-1
5.501352008E1,1.370150089E0,7.547310591E-1,1.835074276E-1
5.502357108E1,1.386219859E0,7.988277078E-1,2.528385520E-1
5.503362108E1,1.391408324E0,8.366065621E-1,3.028281331E-1
5.504367208E1,1.397498965E0,7.668967247E-1,3.453204632E-1
5.505372308E1,1.379895568E0,6.872756481E-1,3.860948086E-1
5.506377408E1,1.346279740E0,5.684174299E-1,4.418616593E-1
5.507382508E1,1.283150315E0,3.981459141E-1,5.096992254E-1
5.508387608E1,1.241438627E0,2.386675477E-1,5.620878339E-1
5.509392708E1,1.262412548E0,1.621468812E-1,5.929846168E-1
5.510397708E1,1.301045179E0,2.370690554E-1,6.135332584E-1
5.511402808E1,1.318321705E0,4.499011636E-1,6.493295431E-1
5.512407908E1,1.320291638E0,6.307005286E-1,6.796416640E-1
5.513413008E1,1.261948347E0,7.828551531E-1,7.348417640E-1
5.514418108E1,1.188207746E0,8.367596865E-1,7.937349081E-1
5.515423208E1,1.107230067E0,9.016764760E-1,8.449688554E-1
5.516428308E1,9.973872304E-1,1.056886554E0,8.562734127E-1
5.517433308E1,8.297529817E-1,1.242753148E0,8.304386139E-1
5.518438408E1,6.267369986E-1,1.376311898E0,7.392285466E-1
5.519443508E1,3.998017013E-1,1.419590116E0,6.074320674E-1
5.520448608E1,1.863264441E-1,1.280479431E0,4.609549642E-1
5.521453708E1,-7.033576258E-3,1.099566102E0,3.442538381E-1
5.522458808E1,-2.216430753E-1,9.880347848E-1,2.354735583E-1
5.523463908E1,-3.901197016E-1,8.421337605E-1,1.620259732E-1
5.524468908E1,-4.653586745E-1,6.810976863E-1,1.287456602E-1
5.525474008E1,-4.769678116E-1,4.880757630E-1,1.540378630E-1
5.526479108E1,-4.846190512E-1,2.477718294E-1,1.974630952E-1
5.527484208E1,-5.368876457E-1,5.902694538E-2,1.795663834E-1
5.528489308E1,-6.321457028E-1,-3.139136732E-2,2.200445905E-2
5.529494408E1,-7.647311687E-1,-1.214599758E-1,-2.006177157E-1
5.530499408E1,-1.087076426E0,-3.285918534E-1,-3.467954397E-1
5.531504508E1,-1.655175209E0,-6.531122327E-1,-3.605394661E-1
5.532509608E1,-2.099370003E0,-1.074598432E0,-3.115210533E-1
5.533514708E1,-2.425680161E0,-1.477438092E0,-3.363329172E-1
5.534519808E1,-2.982058764E0,-1.661421537E0,-3.732451200E-1
5.535524908E1,-3.564891577E0,-1.647264957E0,-3.981659114E-1
5.536530008E1,-3.820059299E0,-1.741066813E0,-5.309937000E-1
5.537535008E1,-3.770923615E0,-1.612948656E0,-7.246306539E-1
5.538540108E1,-3.521431923E0,-1.163121343E0,-9.037362337E-1
5.539545208E1,-3.331786156E0,-5.361003280E-1,-1.042402506E0
5.540550308E1,-3.247810364E0,3.402631879E-1,-1.213889599E0
5.541555408E1,-3.109369040E0,1.193349004E0,-1.350575805E0
5.542560508E1,-2.821480989E0,1.759548187E0,-1.488320351E0
5.543565608E1,-2.404677868E0,1.514422894E0,-1.718082190E0
5.544570608E1,-1.884483576E0,-1.972580552E-1,-2.161045790E0
5.545575708E1,-1.915898204E0,-1.347719193E0,-2.437110424E0
5.546580808E1,-2.156656504E0,-1.464862943E0,-2.526193619E0
5.547585908E1,-2.189729929E0,-1.655860186E0,-2.349310160E0
5.548591008E1,-2.190692186E0,-2.156060696E0,-2.055153370E0
5.549596108E1,-2.158350468E0,-2.389637709E0,-1.765776992E0
5.550601208E1,-2.015109777E0,-2.445609570E0,-1.431960344E0
5.551606208E1,-1.850760102E0,-2.518602848E0,-1.126311541E0
5.552611308E1,-1.693217397E0,-2.568973303E0,-8.711705804E-1
5.553616408E1,-1.539964795E0,-2.506515503E0,-7.438833117E-1
5.554621508E1,-1.385600328E0,-2.386921167E0,-7.055463195E-1
5.555626608E1,-1.217181563E0,-2.152896643E0,-7.283326983E-1
5.556631708E1,-1.053745389E0,-1.868071675E0,-7.367514968E-1
5.557636708E1,-8.714237809E-1,-1.601198077E0,-7.245221734E-1
5.558641808E1,-6.651949883E-1,-1.394696355E0,-6.643956900E-1
5.559646908E1,-4.453403056E-1,-1.216913223E0,-5.916360617E-1
5.560652008E1,-1.963752359E-1,-1.188320994E0,-5.394008160E-1
5.561657108E1,8.034116775E-2,-1.062471151E0,-4.636378288E-1
5.562662208E1,3.875578344E-1,-9.756824374E-1,-4.017654061E-1
5.563667308E1,7.141795754E-1,-8.947901130E-1,-3.713817596E-1
5.564672308E1,1.050200939E0,-7.941734791E-1,-3.470111787E-1
5.565677408E1,1.365360379E0,-6.575636268E-1,-2.880432308E-1
5.566682508E1,1.608341575E0,-4.467112422E-1,-2.089571804E-1
5.567687608E1,1.751530170E0,-1.668537408E-1,-1.294839084E-1
5.568692708E1,1.764259338E0,1.155451909E-1,-9.042012691E-2
5.569697808E1,1.665754914E0,3.532748222E-1,-7.283608615E-2
5.570702908E1,1.529582381E0,4.768857062E-1,-6.933296472E-2
5.571707908E1,1.412558317E0,4.087955654E-1,-7.738708705E-2
5.572713008E1,1.337959170E0,2.423650622E-1,-1.045079157E-1
5.573718108E1,1.295583963E0,-2.243660390E-2,-1.475268751E-1
5.574723208E1,1.256785631E0,-3.151270747E-1,-2.175403088E-1
5.575728308E1,1.184042931E0,-4.970560968E-1,-3.160775006E-1
5.576733408E1,1.053789616E0,-5.369755626E-1,-4.381975234E-1
5.577738508E1,8.425959349E-1,-4.422587752E-1,-5.282764435E-1
5.578743508E1,5.812303424E-1,-2.979551256E-1,-5.408776999E-1
5.579748608E1,3.366713822E-1,-2.307817638E-1,-4.498440325E-1
5.580753642E1,1.643065214E-1,-2.492776811E-1,-3.175038397E-1
5.581758742E1,1.081805825E-1,-3.064506650E-1,-1.829989702E-1
5.582763842E1,1.623940170E-1,-3.553577662E-1,-6.112899631E-2
5.583768942E1,2.462405413E-1,-4.528364241E-1,5.164333060E-2
5.584774042E1,3.154893517E-1,-5.885753036E-1,1.635232568E-1
5.585779042E1,3.555190861E-1,-6.874494553E-1,2.664775848E-1
5.586784142E1,3.677919805E-1,-7.393491268E-1,3.378109038E-1
5.587789242E1,3.966560960E-1,-7.729091048E-1,3.444991410E-1
5.588794342E1,4.819099903E-1,-8.241842985E-1,3.020744622E-1
5.589799442E1,5.197744370E-1,-9.591332078E-1,2.345982194E-1
5.590804542E1,4.764229357E-1,-8.926995993E-1,1.147067100E-1
5.591809542E1,4.633317888E-1,-2.656411231E-1,-8.336272836E-2
5.592814642E1,7.524208426E-1,7.862169147E-1,-2.984036803E-1
5.593819742E1,1.084217548E0,1.673347831E0,-3.678124845E-1
5.594824842E1,1.070461512E0,1.956619263E0,-2.062243968E-1
5.595829942E1,6.993514299E-1,1.529108167E0,8.758190274E-2
5.596835042E1,3.536488712E-1,1.136915922E0,3.625010848E-1
5.597840142E1,2.899105549E-1,9.955793023E-1,6.681571603E-1
5.598845142E1,5.028870106E-1,1.072344303E0,9.706192613E-1
5.599850242E1,8.475733399E-1,1.162737966E0,1.131980896E0
5.600855342E1,1.198356390E0,1.127207994E0,1.076735735E0
5.601860442E1,1.536939979E0,1.283029795E0,9.959284067E-1
5.602865542E1,1.628598690E0,1.630398870E0,9.572166800E-1
5.603870642E1,1.396484017E0,1.830258131E0,9.119076729E-1
5.604875742E1,1.028797626E0,1.831431508E0,7.932745218E-1
5.605880742E1,7.960556746E-1,1.826015592E0,6.104515195E-1
5.606885842E1,7.396957278E-1,1.601960063E0,4.021371901E-1
5.607890942E1,7.919343114E-1,1.205668092E0,2.373181134E-1
5.608896042E1,8.709018230E-1,1.018106222E0,1.818391383E-1
5.609901142E1,9.162659645E-1,1.008868098E0,2.321208566E-1
5.610906242E1,9.285428524E-1,9.617034197E-1,3.013183177E-1
5.611911342E1,9.169957638E-1,8.429968357E-1,3.386159241E-1
5.612916342E1,8.900187612E-1,7.056599855E-1,3.598394394E-1
5.613921442E1,8.241074085E-1,6.089675426E-1,3.762248158E-1
5.614926542E1,7.745015025E-1,5.118849277E-1,3.787042201E-1
5.615931642E1,7.679471374E-1,3.965272307E-1,3.641787767E-1
5.616936742E1,7.240244150E-1,4.364551902E-1,4.001671374E-1
5.617941842E1,7.342311144E-1,3.643957675E-1,4.090780914E-1
5.618946942E1,7.680330276E-1,2.113100737E-1,3.985250592E-1
5.619951942E1,7.825952768E-1,1.703443378E-1,4.034863114E-1
5.620957042E1,7.948567867E-1,1.452573687E-1,4.087907970E-1
5.621962142E1,8.020966649E-1,1.480758786E-1,4.072259665E-1
5.622967242E1,8.235878944E-1,1.394080818E-1,4.189249575E-1
5.623972342E1,8.501625061E-1,1.249154508E-1,3.970428407E-1
